Syntax version=4
Thu Apr 23 10:47:48 2026
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		particles_03	particles_05	particles_10	particles_100	particles_25	particles_50	baseline
D:	time(ms)	(0x200004a4,4)	(0x200004a8,4)	(0x200004ac,4)	(0x200004b0,4)	(0x200004b4,4)	(0x200004b8,4)	(0x20000070,6)
D:	55973.20	0	0	0	0	0	0	9.467024
D:	55973.99	0	0	0	0	0	0	9.362247
D:	55974.96	0	0	0	0	0	0	9.259064
D:	55975.90	0	0	0	0	0	0	9.116978
D:	55976.72	0	0	0	0	0	0	8.995595
D:	55977.51	0	0	0	0	0	0	8.893734
D:	55978.34	0	0	0	0	0	0	8.769001
D:	55979.12	0	0	0	0	0	0	8.774683
D:	55979.91	0	0	0	0	0	0	8.763427
D:	55980.75	0	0	0	0	0	0	8.727489
D:	55981.59	0	0	0	0	0	0	8.710205
D:	55982.40	0	0	0	0	0	0	8.718958
D:	55983.18	0	0	0	0	0	0	8.570629
D:	55983.97	0	0	0	0	0	0	8.445169
D:	55984.81	0	0	0	0	0	0	8.462214
D:	55985.66	0	0	0	0	0	0	8.493646
D:	55986.46	0	0	0	0	0	0	8.475746
D:	55987.25	0	0	0	0	0	0	8.511169
D:	55988.17	0	0	0	0	0	0	8.477442
D:	55989.03	0	0	0	0	0	0	8.451657
D:	55989.87	0	0	0	0	0	0	8.570278
D:	55990.68	0	0	0	0	0	0	8.662312
D:	55991.50	0	0	0	0	0	0	8.657402
D:	55992.34	0	0	0	0	0	0	8.634812
D:	55993.16	0	0	0	0	0	0	8.522741
D:	55994.01	0	0	0	0	0	0	8.423540
D:	55994.86	0	0	0	0	0	0	8.454123
D:	55995.71	0	0	0	0	0	0	8.424166
D:	55996.56	0	0	0	0	0	0	8.486719
D:	55997.50	0	0	0	0	0	0	8.349025
D:	55998.36	0	0	0	0	0	0	8.341375
D:	55999.21	0	0	0	0	0	0	8.285991
D:	56000.16	0	0	0	0	0	0	8.340367
D:	56001.01	0	0	0	0	0	0	8.275000
D:	56001.86	0	0	0	0	0	0	8.225857
D:	56002.72	0	0	0	0	0	0	8.101937
D:	56003.70	0	0	0	0	0	0	8.071173
D:	56004.55	0	0	0	0	0	0	8.122531
D:	56005.41	0	0	0	0	0	0	8.132410
D:	56006.35	0	0	0	0	0	0	8.278955
D:	56007.20	0	0	0	0	0	0	8.217371
D:	56008.10	0	0	0	0	0	0	8.228415
D:	56009.04	0	0	0	0	0	0	8.187538
D:	56009.99	0	0	0	0	0	0	8.193089
D:	56010.85	0	0	0	0	0	0	8.128759
D:	56011.72	0	0	0	0	0	0	8.278507
D:	56012.62	0	0	0	0	0	0	8.218782
D:	56013.50	0	0	0	0	0	0	8.221677
D:	56014.35	0	0	0	0	0	0	8.145282
D:	56015.23	0	0	0	0	0	0	8.152651
D:	56016.10	0	0	0	0	0	0	8.242010
D:	56017.04	0	0	0	0	0	0	8.334098
D:	56017.95	0	0	0	0	0	0	8.357132
D:	56018.86	0	0	0	0	0	0	8.381622
D:	56019.73	0	0	0	0	0	0	8.273996
D:	56020.71	0	0	0	0	0	0	8.430757
D:	56021.61	0	0	0	0	0	0	8.354717
D:	56022.63	0	0	0	0	0	0	8.276786
D:	56023.55	0	0	0	0	0	0	8.205649
D:	56024.48	0	0	0	0	0	0	8.091208
D:	56025.41	0	0	0	0	0	0	8.176393
D:	56026.34	0	0	0	0	0	0	8.224291
D:	56027.17	0	0	0	0	0	0	8.145485
D:	56028.01	0	0	0	0	0	0	8.241483
D:	56028.85	0	0	0	0	0	0	8.302160
D:	56029.72	0	0	0	0	0	0	8.300764
D:	56030.65	0	0	0	0	0	0	8.240338
D:	56031.49	0	0	0	0	0	0	8.271610
D:	56032.34	0	0	0	0	0	0	8.184314
D:	56033.19	0	0	0	0	0	0	8.136538
D:	56034.09	0	0	0	0	0	0	8.096977
D:	56034.97	0	0	0	0	0	0	7.997769
D:	56035.92	0	0	0	0	0	0	8.152564
D:	56036.80	0	0	0	0	0	0	8.129358
D:	56037.65	0	0	0	0	0	0	8.131015
D:	56038.48	0	0	0	0	0	0	8.169944
D:	56039.34	0	0	0	0	0	0	8.196252
D:	56040.16	0	0	0	0	0	0	8.149374
D:	56040.97	0	0	0	0	0	0	8.277587
D:	56041.80	0	0	0	0	0	0	8.339899
D:	56042.66	0	0	0	0	0	0	8.263579
D:	56043.46	0	0	0	0	0	0	8.182149
D:	56044.25	0	0	0	0	0	0	8.246635
D:	56045.04	0	0	0	0	0	0	8.162574
D:	56045.83	0	0	0	0	0	0	8.108413
D:	56046.71	0	0	0	0	0	0	8.155721
D:	56047.79	0	0	0	0	0	0	8.266792
D:	56048.59	0	0	0	0	0	0	8.315707
D:	56049.39	0	0	0	0	0	0	8.389352
D:	56050.19	0	0	0	0	0	0	8.357417
D:	56050.97	0	0	0	0	0	0	8.414040
D:	56051.81	0	0	0	0	0	0	8.386307
D:	56052.68	0	0	0	0	0	0	8.375707
D:	56053.46	0	0	0	0	0	0	8.406903
D:	56054.30	0	0	0	0	0	0	8.377656
D:	56055.34	0	0	0	0	0	0	8.326389
D:	56056.19	0	0	0	0	0	0	8.374805
D:	56057.01	0	0	0	0	0	0	8.339714
D:	56057.84	0	0	0	0	0	0	8.247975
D:	56058.68	0	0	0	0	0	0	8.294985
D:	56059.49	0	0	0	0	0	0	8.279198
D:	56060.34	0	0	0	0	0	0	8.232572
D:	56061.15	0	0	0	0	0	0	8.162354
D:	56061.96	0	0	0	0	0	0	8.176206
D:	56062.83	0	0	0	0	0	0	8.144625
D:	56063.68	0	0	0	0	0	0	8.086813
D:	56064.52	0	0	0	0	0	0	8.079043
D:	56065.55	0	0	0	0	0	0	8.128661
D:	56066.40	0	0	0	0	0	0	8.203026
D:	56067.25	0	0	0	0	0	0	8.192299
D:	56068.11	0	0	0	0	0	0	8.253232
D:	56068.96	0	0	0	0	0	0	8.287167
D:	56069.87	0	0	0	0	0	0	8.294228
D:	56070.72	0	0	0	0	0	0	8.246422
D:	56071.56	0	0	0	0	0	0	8.231885
D:	56072.49	0	0	0	0	0	0	8.207641
D:	56073.40	0	0	0	0	0	0	8.267363
D:	56074.24	0	0	0	0	0	0	8.278845
D:	56075.11	0	0	0	0	0	0	8.245377
D:	56075.97	0	0	0	0	0	0	8.185164
D:	56076.96	0	0	0	0	0	0	8.159856
D:	56077.93	0	0	0	0	0	0	8.168208
D:	56078.79	0	0	0	0	0	0	8.176662
D:	56079.70	0	0	0	0	0	0	8.265906
D:	56080.59	0	0	0	0	0	0	8.360767
D:	56081.49	0	0	0	0	0	0	8.465925
D:	56082.35	0	0	0	0	0	0	8.430938
D:	56083.20	0	0	0	0	0	0	8.517832
D:	56084.13	0	0	0	0	0	0	8.463473
D:	56085.05	0	0	0	0	0	0	8.500443
D:	56085.89	0	0	0	0	0	0	8.518637
D:	56086.76	0	0	0	0	0	0	8.574118
D:	56087.61	0	0	0	0	0	0	8.550298
D:	56088.58	0	0	0	0	0	0	8.450790
D:	56089.63	0	0	0	0	0	0	8.505664
D:	56090.50	0	0	0	0	0	0	8.365715
D:	56091.40	0	0	0	0	0	0	8.352522
D:	56092.34	0	0	0	0	0	0	8.347464
D:	56093.18	0	0	0	0	0	0	8.277415
D:	56094.00	0	0	0	0	0	0	8.355277
D:	56094.89	0	0	0	0	0	0	8.258273
D:	56095.79	0	0	0	0	0	0	8.275345
D:	56096.70	0	0	0	0	0	0	8.321689
D:	56097.65	0	0	0	0	0	0	8.403461
D:	56098.48	0	0	0	0	0	0	8.377510
D:	56099.34	0	0	0	0	0	0	8.362171
D:	56100.15	0	0	0	0	0	0	8.362254
D:	56101.00	0	0	0	0	0	0	8.427763
D:	56101.80	0	0	0	0	0	0	8.451076
D:	56102.66	0	0	0	0	0	0	8.366753
D:	56103.48	0	0	0	0	0	0	8.238439
D:	56104.41	0	0	0	0	0	0	8.203480
D:	56105.34	0	0	0	0	0	0	8.221158
D:	56106.19	0	0	0	0	0	0	8.131877
D:	56106.98	0	0	0	0	0	0	8.126224
D:	56107.86	0	0	0	0	0	0	8.280519
D:	56108.66	0	0	0	0	0	0	8.205956
D:	56109.46	0	0	0	0	0	0	8.217396
D:	56110.34	0	0	0	0	0	0	8.290670
D:	56111.14	0	0	0	0	0	0	8.202924
D:	56111.94	0	0	0	0	0	0	8.131531
D:	56112.72	0	0	0	0	0	0	8.168539
D:	56113.52	0	0	0	0	0	0	8.054665
D:	56114.34	0	0	0	0	0	0	8.110563
D:	56115.24	0	0	0	0	0	0	8.245990
D:	56116.15	0	0	0	0	0	0	8.196856
D:	56116.93	0	0	0	0	0	0	8.256145
D:	56117.71	0	0	0	0	0	0	8.155975
D:	56118.50	0	0	0	0	0	0	8.220520
D:	56119.34	0	0	0	0	0	0	8.314070
D:	56120.13	0	0	0	0	0	0	8.324421
D:	56120.92	0	0	0	0	0	0	8.374278
D:	56121.90	0	0	0	0	0	0	8.458755
D:	56122.79	0	0	0	0	0	0	8.265623
D:	56123.70	0	0	0	0	0	0	8.152522
D:	56124.52	0	0	0	0	0	0	8.163345
D:	56125.34	0	0	0	0	0	0	8.156679
D:	56126.15	0	0	0	0	0	0	8.074371
D:	56126.96	0	0	0	0	0	0	8.150494
D:	56127.95	0	0	0	0	0	0	8.123614
D:	56128.86	0	0	0	0	0	0	8.136295
D:	56129.68	0	0	0	0	0	0	8.113166
D:	56130.54	0	0	0	0	0	0	8.265209
D:	56131.54	0	0	0	0	0	0	8.180867
D:	56132.41	0	0	0	0	0	0	8.182051
D:	56133.26	0	0	0	0	0	0	8.236814
D:	56134.11	0	0	0	0	0	0	8.268621
D:	56134.96	0	0	0	0	0	0	8.142453
D:	56135.86	0	0	0	0	0	0	8.103036
D:	56136.71	0	0	0	0	0	0	8.227553
D:	56137.56	0	0	0	0	0	0	8.290263
D:	56138.41	0	0	0	0	0	0	8.340678
D:	56139.57	0	0	0	0	0	0	8.369311
D:	56140.56	0	0	0	0	0	0	8.411771
D:	56141.41	0	0	0	0	0	0	8.437710
D:	56142.25	0	0	0	0	0	0	8.479948
D:	56143.09	0	0	0	0	0	0	8.484572
D:	56144.03	0	0	0	0	0	0	8.390162
D:	56144.97	0	0	0	0	0	0	8.409613
D:	56145.87	0	0	0	0	0	0	8.437140
D:	56146.71	0	0	0	0	0	0	8.384030
D:	56147.57	0	0	0	0	0	0	8.283733
D:	56148.41	0	0	0	0	0	0	8.370912
D:	56149.26	0	0	0	0	0	0	8.394255
D:	56150.12	0	0	0	0	0	0	8.484882
D:	56150.96	0	0	0	0	0	0	8.550452
D:	56151.86	0	0	0	0	0	0	8.486468
D:	56152.70	0	0	0	0	0	0	8.485298
D:	56153.53	0	0	0	0	0	0	8.463074
D:	56154.41	0	0	0	0	0	0	8.371648
D:	56155.50	0	0	0	0	0	0	8.510179
D:	56156.41	0	0	0	0	0	0	8.485305
D:	56157.24	0	0	0	0	0	0	8.638962
D:	56158.15	0	0	0	0	0	0	8.494431
D:	56159.13	0	0	0	0	0	0	8.555694
D:	56159.96	0	0	0	0	0	0	8.447120
D:	56160.86	0	0	0	0	0	0	8.410752
D:	56161.69	0	0	0	0	0	0	8.380798
D:	56162.58	0	0	0	0	0	0	8.306190
D:	56163.50	0	0	0	0	0	0	8.360429
D:	56164.41	0	0	0	0	0	0	8.228142
D:	56165.25	0	0	0	0	0	0	8.144721
D:	56166.11	0	0	0	0	0	0	8.069212
D:	56166.95	0	0	0	0	0	0	8.026411
D:	56167.81	0	0	0	0	0	0	8.060568
D:	56168.74	0	0	0	0	0	0	8.154916
D:	56169.62	0	0	0	0	0	0	8.208803
D:	56170.50	0	0	0	0	0	0	8.223868
D:	56171.40	0	0	0	0	0	0	8.287484
D:	56172.34	0	0	0	0	0	0	8.220049
D:	56173.17	0	0	0	0	0	0	8.189348
D:	56173.99	0	0	0	0	0	0	8.177647
D:	56174.85	0	0	0	0	0	0	8.130992
D:	56175.66	0	0	0	0	0	0	8.073856
D:	56176.47	0	0	0	0	0	0	8.018295
D:	56177.25	0	0	0	0	0	0	7.977393
D:	56178.05	0	0	0	0	0	0	7.906765
D:	56178.84	0	0	0	0	0	0	8.021917
D:	56179.66	0	0	0	0	0	0	7.944161
D:	56180.50	0	0	0	0	0	0	7.946530
D:	56181.33	0	0	0	0	0	0	7.896044
D:	56182.12	0	0	0	0	0	0	7.862713
D:	56182.98	0	0	0	0	0	0	7.982795
D:	56183.99	0	0	0	0	0	0	8.011852
D:	56184.85	0	0	0	0	0	0	7.902154
D:	56185.66	0	0	0	0	0	0	7.955431
D:	56186.46	0	0	0	0	0	0	8.129725
D:	56187.24	0	0	0	0	0	0	8.116727
D:	56188.25	0	0	0	0	0	0	8.162344
D:	56189.19	0	0	0	0	0	0	8.217604
D:	56189.97	0	0	0	0	0	0	8.186729
D:	56190.82	0	0	0	0	0	0	8.154149
D:	56191.67	0	0	0	0	0	0	8.172860
D:	56192.48	0	0	0	0	0	0	8.256591
D:	56193.34	0	0	0	0	0	0	8.234622
D:	56194.13	0	0	0	0	0	0	8.351542
D:	56194.97	0	0	0	0	0	0	8.392266
D:	56195.99	0	0	0	0	0	0	8.365003
D:	56196.82	0	0	0	0	0	0	8.308018
D:	56197.68	0	0	0	0	0	0	8.436095
D:	56198.48	0	0	0	0	0	0	8.419192
D:	56199.35	0	0	0	0	0	0	8.468102
D:	56200.16	0	0	0	0	0	0	8.387810
D:	56200.97	0	0	0	0	0	0	8.378860
D:	56201.84	0	0	0	0	0	0	8.365564
D:	56202.70	0	0	0	0	0	0	8.344510
D:	56203.52	0	0	0	0	0	0	8.315470
D:	56204.73	0	0	0	0	0	0	8.399313
D:	56205.74	0	0	0	0	0	0	8.442684
D:	56206.64	0	0	0	0	0	0	8.415266
D:	56207.57	0	0	0	0	0	0	8.459659
D:	56208.65	0	0	0	0	0	0	8.524801
D:	56209.55	0	0	0	0	0	0	8.620719
D:	56210.49	0	0	0	0	0	0	8.613065
D:	56211.34	0	0	0	0	0	0	8.517910
D:	56212.17	0	0	0	0	0	0	8.477720
D:	56213.01	0	0	0	0	0	0	8.314468
D:	56214.00	0	0	0	0	0	0	8.273404
D:	56214.85	0	0	0	0	0	0	8.318578
D:	56215.86	0	0	0	0	0	0	8.316858
D:	56216.71	0	0	0	0	0	0	8.309587
D:	56217.55	0	0	0	0	0	0	8.364760
D:	56218.41	0	0	0	0	0	0	8.339177
D:	56219.25	0	0	0	0	0	0	8.310971
D:	56220.08	0	0	0	0	0	0	8.412440
D:	56220.92	0	0	0	0	0	0	8.428266
D:	56221.76	0	0	0	0	0	0	8.500832
D:	56222.76	0	0	0	0	0	0	8.526837
D:	56223.72	0	0	0	0	0	0	8.538692
D:	56224.56	0	0	0	0	0	0	8.583962
D:	56225.49	0	0	0	0	0	0	8.506622
D:	56226.36	0	0	0	0	0	0	8.426061
D:	56227.18	0	0	0	0	0	0	8.569354
D:	56228.00	0	0	0	0	0	0	8.557594
D:	56228.83	0	0	0	0	0	0	8.436868
D:	56229.69	0	0	0	0	0	0	8.508015
D:	56230.63	0	0	0	0	0	0	8.404815
D:	56231.48	0	0	0	0	0	0	8.323009
D:	56232.25	0	0	0	0	0	0	8.277383
D:	56233.09	0	0	0	0	0	0	8.258637
D:	56233.97	0	0	0	0	0	0	8.257986
D:	56234.83	0	0	0	0	0	0	8.299203
D:	56235.68	0	0	0	0	0	0	8.200741
D:	56236.57	0	0	0	0	0	0	8.188434
D:	56237.54	0	0	0	0	0	0	8.264444
D:	56238.51	0	0	0	0	0	0	8.250299
D:	56239.34	0	0	0	0	0	0	8.316021
D:	56240.12	0	0	0	0	0	0	8.190762
D:	56240.92	0	0	0	0	0	0	8.211872
D:	56241.73	0	0	0	0	0	0	8.158783
D:	56242.51	0	0	0	0	0	0	8.100751
D:	56243.40	0	0	0	0	0	0	8.090397
D:	56244.34	0	0	0	0	0	0	8.144068
D:	56245.14	0	0	0	0	0	0	8.151404
D:	56245.92	0	0	0	0	0	0	8.097323
D:	56246.72	0	0	0	0	0	0	8.159673
D:	56247.61	0	0	0	0	0	0	8.195992
D:	56248.48	0	0	0	0	0	0	8.076088
D:	56249.34	0	0	0	0	0	0	8.092453
D:	56250.13	0	0	0	0	0	0	8.242661
D:	56250.92	0	0	0	0	0	0	8.256639
D:	56251.73	0	0	0	0	0	0	8.374098
D:	56252.51	0	0	0	0	0	0	8.436634
D:	56253.37	0	0	0	0	0	0	8.334544
D:	56254.35	0	0	0	0	0	0	8.383866
D:	56255.15	0	0	0	0	0	0	8.495329
D:	56255.99	0	0	0	0	0	0	8.548789
D:	56256.87	0	0	0	0	0	0	8.461569
D:	56257.67	0	0	0	0	0	0	8.386394
D:	56258.50	0	0	0	0	0	0	8.300577
D:	56259.35	0	0	0	0	0	0	8.249856
D:	56260.17	0	0	0	0	0	0	8.331853
D:	56261.00	0	0	0	0	0	0	8.311115
D:	56261.85	0	0	0	0	0	0	8.350796
D:	56262.72	0	0	0	0	0	0	8.331053
D:	56263.73	0	0	0	0	0	0	8.258365
D:	56264.62	0	0	0	0	0	0	8.178573
D:	56265.50	0	0	0	0	0	0	8.218678
D:	56266.35	0	0	0	0	0	0	8.249216
D:	56267.20	0	0	0	0	0	0	8.245448
D:	56268.07	0	0	0	0	0	0	8.246737
D:	56268.91	0	0	0	0	0	0	8.231368
D:	56269.78	0	0	0	0	0	0	8.232799
D:	56270.70	0	0	0	0	0	0	8.309797
D:	56271.52	0	0	0	0	0	0	8.433697
D:	56272.49	0	0	0	0	0	0	8.499437
D:	56273.35	0	0	0	0	0	0	8.447903
D:	56274.23	0	0	0	0	0	0	8.409076
D:	56275.10	0	0	0	0	0	0	8.423789
D:	56275.95	0	0	0	0	0	0	8.520778
D:	56276.86	0	0	0	0	0	0	8.506543
D:	56277.72	0	0	0	0	0	0	8.516924
D:	56278.57	0	0	0	0	0	0	8.623830
D:	56279.50	0	0	0	0	0	0	8.602716
D:	56280.41	0	0	0	0	0	0	8.627512
D:	56281.26	0	0	0	0	0	0	8.536407
D:	56282.13	0	0	0	0	0	0	8.512038
D:	56282.99	0	0	0	0	0	0	8.374877
D:	56283.99	0	0	0	0	0	0	8.336930
D:	56284.87	0	0	0	0	0	0	8.254841
D:	56285.71	0	0	0	0	0	0	8.242998
D:	56286.54	0	0	0	0	0	0	8.229132
D:	56287.42	0	0	0	0	0	0	8.132736
D:	56288.35	0	0	0	0	0	0	8.102971
D:	56289.26	0	0	0	0	0	0	8.239800
D:	56290.35	0	0	0	0	0	0	8.299545
D:	56291.22	0	0	0	0	0	0	8.265109
D:	56292.14	0	0	0	0	0	0	8.317880
D:	56292.97	0	0	0	0	0	0	8.398008
D:	56293.86	0	0	0	0	0	0	8.331552
D:	56294.78	0	0	0	0	0	0	8.380888
D:	56295.69	0	0	0	0	0	0	8.429593
D:	56296.53	0	0	0	0	0	0	8.525057
D:	56297.41	0	0	0	0	0	0	8.542864
D:	56298.35	0	0	0	0	0	0	8.494661
D:	56299.24	0	0	0	0	0	0	8.442809
D:	56300.08	0	0	0	0	0	0	8.376001
D:	56300.87	0	0	0	0	0	0	8.331441
D:	56301.74	0	0	0	0	0	0	8.307434
D:	56302.64	0	0	0	0	0	0	8.314404
D:	56303.48	0	0	0	0	0	0	8.330248
D:	56304.36	0	0	0	0	0	0	8.335991
D:	56305.18	0	0	0	0	0	0	8.385171
D:	56305.95	0	0	0	0	0	0	8.430353
D:	56306.72	0	0	0	0	0	0	8.394794
D:	56307.51	0	0	0	0	0	0	8.270819
D:	56308.34	0	0	0	0	0	0	8.264145
D:	56309.13	0	0	0	0	0	0	8.310955
D:	56309.91	0	0	0	0	0	0	8.397898
D:	56310.83	0	0	0	0	0	0	8.304741
D:	56311.67	0	0	0	0	0	0	8.349601
D:	56312.47	0	0	0	0	0	0	8.358892
D:	56313.34	0	0	0	0	0	0	8.361804
D:	56314.15	0	0	0	0	0	0	8.427489
D:	56314.92	0	0	0	0	0	0	8.373414
D:	56315.73	0	0	0	0	0	0	8.574018
D:	56316.67	0	0	0	0	0	0	8.418206
D:	56317.59	0	0	0	0	0	0	8.333494
D:	56318.40	0	0	0	0	0	0	8.345408
D:	56319.17	0	0	0	0	0	0	8.304902
D:	56319.96	0	0	0	0	0	0	8.219144
D:	56320.82	0	0	0	0	0	0	8.298568
D:	56321.68	0	0	0	0	0	0	8.264257
D:	56322.56	0	0	0	0	0	0	8.197025
D:	56323.36	0	0	0	0	0	0	8.245444
D:	56324.17	0	0	0	0	0	0	8.250669
D:	56325.16	0	0	0	0	0	0	8.141543
D:	56325.98	0	0	0	0	0	0	8.245062
D:	56326.84	0	0	0	0	0	0	8.317165
D:	56327.69	0	0	0	0	0	0	8.238160
D:	56328.52	0	0	0	0	0	0	8.425445
D:	56329.34	0	0	0	0	0	0	8.470488
D:	56330.19	0	0	0	0	0	0	8.443219
D:	56331.02	0	0	0	0	0	0	8.541648
D:	56331.88	0	0	0	0	0	0	8.417959
D:	56332.78	0	0	0	0	0	0	8.388041
D:	56333.62	0	0	0	0	0	0	8.365028
D:	56334.50	0	0	0	0	0	0	8.471589
D:	56335.36	0	0	0	0	0	0	8.427221
D:	56336.21	0	0	0	0	0	0	8.354608
D:	56337.04	0	0	0	0	0	0	8.316548
D:	56337.87	0	0	0	0	0	0	8.147049
D:	56338.78	0	0	0	0	0	0	8.318296
D:	56339.63	0	0	0	0	0	0	8.413379
D:	56340.50	0	0	0	0	0	0	8.447610
D:	56341.37	0	0	0	0	0	0	8.372807
D:	56342.23	0	0	0	0	0	0	8.246191
D:	56343.12	0	0	0	0	0	0	8.212041
D:	56344.22	0	0	0	0	0	0	8.138645
D:	56345.13	0	0	0	0	0	0	8.041556
D:	56345.98	0	0	0	0	0	0	8.132328
D:	56346.88	0	0	0	0	0	0	8.215734
D:	56347.77	0	0	0	0	0	0	8.280987
D:	56348.62	0	0	0	0	0	0	8.347084
D:	56349.50	0	0	0	0	0	0	8.423091
D:	56350.35	0	0	0	0	0	0	8.523081
D:	56351.19	0	0	0	0	0	0	8.422548
D:	56352.04	0	0	0	0	0	0	8.427084
D:	56352.87	0	0	0	0	0	0	8.373238
D:	56353.94	0	0	0	0	0	0	8.467243
D:	56354.94	0	0	0	0	0	0	8.361421
D:	56355.96	0	0	0	0	0	0	8.382873
D:	56356.94	0	0	0	0	0	0	8.403525
D:	56357.79	0	0	0	0	0	0	8.352692
D:	56358.63	0	0	0	0	0	0	8.324099
D:	56359.49	0	0	0	0	0	0	8.329506
D:	56360.35	0	0	0	0	0	0	8.455358
D:	56361.20	0	0	0	0	0	0	8.450579
D:	56362.04	0	0	0	0	0	0	8.543457
D:	56362.88	0	0	0	0	0	0	8.564783
D:	56363.84	0	0	0	0	0	0	8.439297
D:	56364.71	0	0	0	0	0	0	8.475729
D:	56365.56	0	0	0	0	0	0	8.431792
D:	56366.48	0	0	0	0	0	0	8.445388
D:	56367.35	0	0	0	0	0	0	8.514917
D:	56368.19	0	0	0	0	0	0	8.544617
D:	56368.99	0	0	0	0	0	0	8.469297
D:	56369.83	0	0	0	0	0	0	8.443983
D:	56370.71	0	0	0	0	0	0	8.452342
D:	56371.54	0	0	0	0	0	0	8.376374
D:	56372.34	0	0	0	0	0	0	8.403159
D:	56373.14	0	0	0	0	0	0	8.403129
D:	56373.93	0	0	0	0	0	0	8.396230
D:	56374.93	0	0	0	0	0	0	8.348039
D:	56375.82	0	0	0	0	0	0	8.334262
D:	56376.67	0	0	0	0	0	0	8.385913
D:	56377.47	0	0	0	0	0	0	8.301325
D:	56378.26	0	0	0	0	0	0	8.255569
D:	56379.05	0	0	0	0	0	0	8.228166
D:	56379.85	0	0	0	0	0	0	8.291647
D:	56380.66	0	0	0	0	0	0	8.446559
D:	56381.47	0	0	0	0	0	0	8.440623
D:	56382.28	0	0	0	0	0	0	8.443276
D:	56383.26	0	0	0	0	0	0	8.287621
D:	56384.06	0	0	0	0	0	0	8.351349
D:	56384.86	0	0	0	0	0	0	8.392827
D:	56385.67	0	0	0	0	0	0	8.391024
D:	56386.51	0	0	0	0	0	0	8.336723
D:	56387.35	0	0	0	0	0	0	8.420703
D:	56388.15	0	0	0	0	0	0	8.397196
D:	56388.93	0	0	0	0	0	0	8.405195
D:	56389.73	0	0	0	0	0	0	8.352473
D:	56390.52	0	0	0	0	0	0	8.313044
D:	56391.37	0	0	0	0	0	0	8.264543
D:	56392.37	0	0	0	0	0	0	8.287547
D:	56393.17	0	0	0	0	0	0	8.307158
D:	56393.98	0	0	0	0	0	0	8.400612
D:	56394.82	0	0	0	0	0	0	8.484164
D:	56395.67	0	0	0	0	0	0	8.523499
D:	56396.48	0	0	0	0	0	0	8.595057
D:	56397.35	0	0	0	0	0	0	8.688979
D:	56398.15	0	0	0	0	0	0	8.703736
D:	56398.96	0	0	0	0	0	0	8.748126
D:	56399.82	0	0	0	0	0	0	8.692548
D:	56400.68	0	0	0	0	0	0	8.611919
D:	56401.50	0	0	0	0	0	0	8.654786
D:	56402.35	0	0	0	0	0	0	8.575855
D:	56403.21	0	0	0	0	0	0	8.537121
D:	56404.04	0	0	0	0	0	0	8.462935
D:	56404.95	0	0	0	0	0	0	8.511413
D:	56405.89	0	0	0	0	0	0	8.350653
D:	56406.77	0	0	0	0	0	0	8.214149
D:	56407.71	0	0	0	0	0	0	8.302848
D:	56408.56	0	0	0	0	0	0	8.326760
D:	56409.55	0	0	0	0	0	0	8.411281
D:	56410.42	0	0	0	0	0	0	8.381011
D:	56411.28	0	0	0	0	0	0	8.256182
D:	56412.13	0	0	0	0	0	0	8.223978
D:	56413.01	0	0	0	0	0	0	8.304471
D:	56413.89	0	0	0	0	0	0	8.359756
D:	56414.77	0	0	0	0	0	0	8.352027
D:	56415.63	0	0	0	0	0	0	8.516548
D:	56416.50	0	0	0	0	0	0	8.685830
D:	56417.37	0	0	0	0	0	0	8.681510
D:	56418.23	0	0	0	0	0	0	8.701541
D:	56419.10	0	0	0	0	0	0	8.790401
D:	56419.93	0	0	0	0	0	0	8.802145
D:	56421.10	0	0	0	0	0	0	8.795096
D:	56422.01	0	0	0	0	0	0	8.663809
D:	56422.97	0	0	0	0	0	0	8.485152
D:	56423.91	0	0	0	0	0	0	8.292521
D:	56424.92	0	0	0	0	0	0	8.224554
D:	56425.81	0	0	0	0	0	0	8.272577
D:	56426.77	0	0	0	0	0	0	8.287203
D:	56427.65	0	0	0	0	0	0	8.340488
D:	56428.52	0	0	0	0	0	0	8.365499
D:	56429.42	0	0	0	0	0	0	8.511348
D:	56430.35	0	0	0	0	0	0	8.455877
D:	56431.18	0	0	0	0	0	0	8.384016
D:	56432.02	0	0	0	0	0	0	8.371950
D:	56432.84	0	0	0	0	0	0	8.355141
D:	56433.68	0	0	0	0	0	0	8.402302
D:	56434.49	0	0	0	0	0	0	8.320661
D:	56435.37	0	0	0	0	0	0	8.302529
D:	56436.20	0	0	0	0	0	0	8.451865
D:	56437.04	0	0	0	0	0	0	8.430532
D:	56437.85	0	0	0	0	0	0	8.350204
D:	56438.79	0	0	0	0	0	0	8.357875
D:	56439.60	0	0	0	0	0	0	8.350731
D:	56440.48	0	0	0	0	0	0	8.270025
D:	56441.35	0	0	0	0	0	0	8.256047
D:	56442.20	0	0	0	0	0	0	8.332717
D:	56443.01	0	0	0	0	0	0	8.240882
D:	56443.87	0	0	0	0	0	0	8.248048
D:	56444.72	0	0	0	0	0	0	8.181067
D:	56445.56	0	0	0	0	0	0	8.158876
D:	56446.41	0	0	0	0	0	0	8.203715
D:	56447.26	0	0	0	0	0	0	8.242928
D:	56448.11	0	0	0	0	0	0	8.301025
D:	56448.91	0	0	0	0	0	0	8.323506
D:	56449.74	0	0	0	0	0	0	8.413794
D:	56450.55	0	0	0	0	0	0	8.429237
